id,url,name,width,height,source,deployment,campaign,latitude,longitude,depth,altitude,time,flagged,count,Evechinus,Centrostephanus,boxes
8474133,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9874.JPG,GOPR9874.JPG,3648,2736,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.691993,174.973745,10.3,1.0,2022-02-16 11:49:00,False,2,True,False,"[('Evechinus chloroticus', 1.0, 0.7184873949579832, 0.8339552238805971, 0.030812324929972067, 0.03731343283582105, False, '9182701'), ('Evechinus chloroticus', 1.0, 0.17086834733893558, 0.6082089552238806, 0.05322128851540616, 0.07089552238805977, False, '9186378')]"
8474131,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9872.JPG,GOPR9872.JPG,3648,2736,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.691988,174.973722,11.4,1.0,2022-02-16 11:49:00,False,2,True,False,"[('Evechinus chloroticus', 1.0, 0.21708683473389356, 0.5970149253731343, 0.058823529411764684, 0.11940298507462682, False, '9182703'), ('Evechinus chloroticus', 1.0, 0.20168067226890757, 0.20522388059701493, 0.04761904761904764, 0.08955223880597012, False, '9182705')]"
8474129,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9870.JPG,GOPR9870.JPG,3648,2736,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692012,174.973712,10.9,1.0,2022-02-16 11:49:00,False,0,False,False,[]
8474134,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9875.JPG,GOPR9875.JPG,3648,2736,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692003,174.97374,10.2,1.0,2022-02-16 11:50:00,False,4,True,False,"[('Evechinus chloroticus', 0.85, 0.6498599439775911, 0.7723880597014925, 0.04481792717086844, 0.07089552238805977, False, '9182708'), ('Evechinus chloroticus', 0.9, 0.5462184873949579, 0.3843283582089553, 0.03361344537815145, 0.055970149253731366, False, '9182709'), ('Evechinus chloroticus', 1.0, 0.48599439775910364, 0.17164179104477614, 0.042016806722689114, 0.04477611940298508, False, '9182710'), ('Evechinus chloroticus', 1.0, 0.05319543745940701, 0.7709437963944856, 0.0620525059665871, 0.07211028632025451, False, '9183587')]"
8474786,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_1/images/GOPR4258.JPG,GOPR4258.JPG,4000,3000,UoA Sea Urchin,202210_Nordic_1,202210_Nordic,-36.293318,174.809677,3.9,1.0,2022-10-19 13:23:27,False,44,True,False,"[('Evechinus chloroticus', 1.0, 0.8377672210158759, 0.6724683544303798, 0.10451306413301654, 0.1455696202531645, False, '9182712'), ('Evechinus chloroticus', 1.0, 0.7178147269541181, 0.7088607594936709, 0.07363420427553433, 0.10759493670886082, False, '9182713'), ('Evechinus chloroticus', 1.0, 0.6418052257664696, 0.24367088607594936, 0.05225653206650827, 0.06645569620253165, False, '9182714'), ('Evechinus chloroticus', 1.0, 0.8377672210158759, 0.09810126582278479, 0.06650831353919238, 0.0791139240506329, False, '9182715'), ('Evechinus chloroticus', 1.0, 0.5194774347925979, 0.805379746835443, 0.04750593824228031, 0.06012658227848108, False, '9182716'), ('Evechinus chloroticus', 1.0, 0.7166270784980611, 0.3829113924050633, 0.045130641330166324, 0.06645569620253157, False, '9182717'), ('Evechinus chloroticus', 1.0, 0.9616389549259903, 0.870253164556962, 0.07672209014801967, 0.1265822784810125, False, '9182718'), ('Evechinus chloroticus', 1.0, 0.47672209037454566, 0.8085443037974682, 0.057007125890736345, 0.07594936708860768, False, '9182719'), ('Evechinus chloroticus', 1.0, 0.37339667469758603, 0.5142405063291139, 0.04750593824228031, 0.06329113924050625, False, '9182720'), ('Evechinus chloroticus', 1.0, 0.5040380048638569, 0.9034810126582279, 0.05463182897862242, 0.08544303797468365, False, '9182721'), ('Evechinus chloroticus', 1.0, 0.37458432315364304, 0.7009493670886076, 0.054631828978622364, 0.07911392405063293, False, '9182722'), ('Evechinus chloroticus', 1.0, 0.7665083136524554, 0.17088607594936706, 0.0807600950118765, 0.08544303797468351, False, '9182723'), ('Evechinus chloroticus', 1.0, 0.6762470309921228, 0.4287974683544304, 0.04750593824228031, 0.06962025316455689, False, '9182724'), ('Evechinus chloroticus', 1.0, 0.20593824239354802, 0.38449367088607594, 0.05225653206650833, 0.07594936708860754, False, '9182725'), ('Evechinus chloroticus', 1.0, 0.19881235165720598, 0.47310126582278483, 0.05225653206650833, 0.07911392405063286, False, '9182726'), ('Evechinus chloroticus', 1.0, 0.7748218528448544, 0.049050632911392396, 0.05225653206650827, 0.0759493670886076, False, '9182729'), ('Evechinus chloroticus', 1.0, 0.6714964371678949, 0.3670886075949367, 0.057007125890736234, 0.0854430379746835, False, '9182730'), ('Evechinus chloroticus', 1.0, 0.2498812352676573, 0.5917721518987342, 0.057007125890736345, 0.053797468354430444, False, '9182731'), ('Evechinus chloroticus', 1.0, 0.20118764856931998, 0.7325949367088608, 0.059382422802850325, 0.07278481012658236, False, '9182732'), ('Evechinus chloroticus', 1.0, 0.0681710214909352, 0.9161392405063291, 0.06650831353919241, 0.07594936708860768, False, '9182733'), ('Evechinus chloroticus', 1.0, 0.30926365807050765, 0.3829113924050633, 0.03800475059382427, 0.06645569620253157, False, '9182734'), ('Evechinus chloroticus', 1.0, 0.6216152020135005, 0.10917721518987342, 0.06888361045130637, 0.09810126582278482, False, '9182735'), ('Evechinus chloroticus', 1.0, 0.42565320676409435, 0.7278481012658228, 0.04988123515439429, 0.0632911392405064, False, '9182736'), ('Evechinus chloroticus', 1.0, 0.31401425189473564, 0.5126582278481012, 0.04988123515439429, 0.06012658227848093, False, '9182737'), ('Evechinus chloroticus', 1.0, 0.24394299298737224, 0.3401898734177215, 0.054631828978622336, 0.06329113924050633, False, '9182738'), ('Evechinus chloroticus', 1.0, 0.16793349179972378, 0.4224683544303797, 0.06175771971496437, 0.07911392405063286, False, '9182739'), ('Evechinus chloroticus', 1.0, 0.1382422803982986, 0.01107594936708861, 0.04988123515439429, 0.02215189873417722, False, '9182740'), ('Evechinus chloroticus', 1.0, 0.5099762471441418, 0.5363924050632911, 0.0546318289786222, 0.07278481012658221, False, '9182752'), ('Evechinus chloroticus', 1.0, 0.36627078396124396, 0.45411392405063283, 0.03800475059382427, 0.06012658227848108, False, '9182763'), ('Evechinus chloroticus', 1.0, 0.2688836105645694, 0.47151898734177217, 0.04750593824228031, 0.056962025316455764, False, '9182764'), ('Evechinus chloroticus', 1.0, 0.06342042766670716, 0.36550632911392406, 0.059382422802850346, 0.06645569620253161, False, '9182765'), ('Evechinus chloroticus', 1.0, 0.4066508314671822, 0.44936708860759494, 0.045130641330166324, 0.06012658227848093, False, '9182770'), ('Evechinus chloroticus', 1.0, 0.14418052267858364, 0.4889240506329114, 0.04513064133016623, 0.06012658227848108, False, '9182771'), ('Evechinus chloroticus', 1.0, 0.2498812352676573, 0.24525316455696203, 0.045130641330166296, 0.07594936708860761, False, '9182772'), ('Evechinus chloroticus', 1.0, 0.13230403811801358, 0.37183544303797467, 0.05463182897862232, 0.07594936708860757, False, '9182774'), ('Evechinus chloroticus', 1.0, 0.20712589084960503, 0.23575949367088608, 0.04988123515439429, 0.06329113924050633, False, '9182775'), ('Evechinus chloroticus', 1.0, 0.2795724466690825, 0.4177215189873417, 0.052256532066508384, 0.06962025316455689, False, '9182776'), ('Evechinus chloroticus', 1.0, 0.29144893122965254, 0.24050632911392403, 0.05225653206650827, 0.07911392405063293, False, '9182777'), ('Evechinus chloroticus', 1.0, 0.16318289797549576, 0.10917721518987342, 0.04513064133016627, 0.0791139240506329, False, '9182778'), ('Evechinus chloroticus', 1.0, 0.5052256533199139, 0.7262658227848101, 0.04275534441805218, 0.0632911392405064, False, '9182781'), ('Evechinus chloroticus', 1.0, 0.3365795725598188, 0.47310126582278483, 0.03800475059382427, 0.056962025316455764, False, '9182782'), ('Evechinus chloroticus', 1.0, 0.203562945481434, 0.5427215189873418, 0.057007125890736345, 0.07594936708860754, False, '9182783'), ('Evechinus chloroticus', 1.0, 0.012707838536441468, 0.24525316455696203, 0.025415677072882937, 0.09493670886075946, False, '9182785'), ('Evechinus chloroticus', 1.0, 0.540855107001624, 0.8607594936708861, 0.05225653206650827, 0.0632911392405064, False, '9182831')]"
8474787,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_1/images/GOPR4259.JPG,GOPR4259.JPG,4000,3000,UoA Sea Urchin,202210_Nordic_1,202210_Nordic,-36.29331,174.809591,3.2,1.0,2022-10-19 13:23:55,False,1,True,False,"[('Evechinus chloroticus', 1.0, 0.5598574822985362, 0.560126582278481, 0.04275534441805234, 0.053797468354430444, False, '9182727')]"
8474788,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_1/images/GOPR4260.JPG,GOPR4260.JPG,4000,3000,UoA Sea Urchin,202210_Nordic_1,202210_Nordic,-36.293219,174.809546,3.1,1.0,2022-10-19 13:24:30,False,25,True,False,"[('Evechinus chloroticus', 1.0, 0.9422802851488924, 0.37183544303797467, 0.04750593824228031, 0.050632911392405125, False, '9182728'), ('Evechinus chloroticus', 1.0, 0.5527315915621941, 0.7911392405063291, 0.03800475059382415, 0.047468354430379806, False, '9182741'), ('Evechinus chloroticus', 1.0, 0.8033254157902227, 0.47468354430379744, 0.06888361045130637, 0.07278481012658221, False, '9182766'), ('Evechinus chloroticus', 1.0, 0.7332541568828592, 0.4509493670886076, 0.045130641330166324, 0.053797468354430444, False, '9182767'), ('Evechinus chloroticus', 1.0, 0.7665083136524554, 0.4272151898734177, 0.04750593824228031, 0.06645569620253157, False, '9182768'), ('Evechinus chloroticus', 1.0, 0.8472684086643318, 0.4462025316455696, 0.03800475059382415, 0.053797468354430444, False, '9182769'), ('Evechinus chloroticus', 1.0, 0.6109263659089874, 0.28639240506329117, 0.040380047505938134, 0.05379746835443029, False, '9182773'), ('Evechinus chloroticus', 1.0, 0.6667458433436668, 0.8924050632911392, 0.040380047505938134, 0.06012658227848108, False, '9182779'), ('Evechinus chloroticus', 1.0, 0.203562945481434, 0.6170886075949367, 0.04275534441805223, 0.04113924050632917, False, '9182780'), ('Evechinus chloroticus', 1.0, 0.9244655583080373, 0.40031645569620256, 0.045130641330166324, 0.05063291139240497, False, '9182784'), ('Evechinus chloroticus', 1.0, 0.6168646081892725, 0.2310126582278481, 0.03325415676959619, 0.04113924050632909, False, '9182786'), ('Evechinus chloroticus', 1.0, 0.9173396675716953, 0.23259493670886075, 0.05463182897862225, 0.05696202531645569, False, '9182787'), ('Evechinus chloroticus', 1.0, 0.9800475059948738, 0.26582278481012656, 0.0399049880102524, 0.050632911392405125, False, '9182788'), ('Evechinus chloroticus', 1.0, 0.9812351544509309, 0.17879746835443042, 0.03752969109813841, 0.05063291139240505, False, '9182790'), ('Evechinus chloroticus', 1.0, 0.7997624704220516, 0.379746835443038, 0.040380047505938134, 0.05063291139240497, False, '9182795'), ('Evechinus chloroticus', 1.0, 0.8021377673341656, 0.3338607594936709, 0.03800475059382415, 0.05063291139240505, False, '9182796'), ('Evechinus chloroticus', 1.0, 0.8983372922747832, 0.33860759493670883, 0.045130641330166324, 0.0632911392405064, False, '9182797'), ('Evechinus chloroticus', 1.0, 0.872209026241529, 0.2579113924050633, 0.03562945368171017, 0.04746835443037973, False, '9182807'), ('Evechinus chloroticus', 1.0, 0.881710213889985, 0.42088607594936717, 0.040380047505938134, 0.053797468354430444, False, '9182808'), ('Evechinus chloroticus', 1.0, 0.8140142518947356, 0.4161392405063291, 0.05463182897862225, 0.053797468354430444, False, '9182811'), ('Evechinus chloroticus', 1.0, 0.8520190024885599, 0.30063291139240506, 0.04750593824228031, 0.07278481012658229, False, '9182819'), ('Evechinus chloroticus', 1.0, 0.8579572447688449, 0.37341772151898733, 0.05463182897862225, 0.07594936708860757, False, '9182820'), ('Evechinus chloroticus', 1.0, 0.9232779098519803, 0.28639240506329117, 0.045130641330166324, 0.05696202531645561, False, '9182821'), ('Evechinus chloroticus', 1.0, 0.9743467934624316, 0.3338607594936709, 0.040380047505938134, 0.05696202531645569, False, '9182823'), ('Evechinus chloroticus', 1.0, 0.9901425178713583, 0.3512658227848101, 0.019714964257283328, 0.047468354430379764, False, '9182824')]"
8474793,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_1/images/GOPR4265.JPG,GOPR4265.JPG,4000,3000,UoA Sea Urchin,202210_Nordic_1,202210_Nordic,-36.293184,174.810119,7.0,1.0,2022-10-19 13:27:03,False,12,True,False,"[('Evechinus chloroticus', 1.0, 0.8413301663840468, 0.7389240506329113, 0.0973871733966746, 0.1265822784810125, False, '9182742'), ('Evechinus chloroticus', 1.0, 0.49928741103962876, 0.2389240506329114, 0.05700712589073641, 0.1012658227848101, False, '9182791'), ('Evechinus chloroticus', 1.0, 0.4624703089018616, 0.3275316455696203, 0.04988123515439429, 0.07594936708860754, False, '9182802'), ('Evechinus chloroticus', 1.0, 0.8306413302795338, 0.2958860759493671, 0.08313539192399048, 0.08227848101265825, False, '9182813'), ('Evechinus chloroticus', 1.0, 0.8567695963127879, 0.8496835443037974, 0.07600950118764854, 0.09810126582278493, False, '9182814'), ('Evechinus chloroticus', 1.0, 0.3282660333674198, 0.8306962025316456, 0.054631828978622364, 0.09177215189873429, False, '9182815'), ('Evechinus chloroticus', 1.0, 0.07410926377122022, 0.1360759493670886, 0.05463182897862231, 0.08544303797468353, False, '9182837'), ('Evechinus chloroticus', 1.0, 0.46722090272608957, 0.7832278481012657, 0.0641330166270784, 0.08860759493670897, False, '9182838'), ('Evechinus chloroticus', 1.0, 0.40783847992323924, 0.9604430379746834, 0.06650831353919238, 0.07911392405063301, False, '9182839'), ('Evechinus chloroticus', 1.0, 0.39121140153844114, 0.37658227848101267, 0.07125890736342046, 0.08227848101265821, False, '9182841'), ('Evechinus chloroticus', 1.0, 0.006175772028127928, 0.6123417721518988, 0.012351544056255857, 0.06012658227848093, False, '9182846'), ('Evechinus chloroticus', 1.0, 0.3199524941750207, 0.7199367088607594, 0.057007125890736345, 0.10126582278481025, False, '9182851')]"
8473420,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_3/images/GOPR2023.JPG,GOPR2023.JPG,4000,3000,UoA Sea Urchin,202103_Noises_3,202103_Noises,-36.693627,174.972879,3.0,1.0,2021-03-25 14:48:48,False,5,True,False,"[('Evechinus chloroticus', 1.0, 0.7142857142857143, 0.33582089552238814, 0.04814398221679971, 0.02336607538698009, False, '9182743'), ('Evechinus chloroticus', 1.0, 0.7717086834733894, 0.24067164179104478, 0.06442577030812321, 0.05970149253731347, False, '9183847'), ('Evechinus chloroticus', 1.0, 0.6988795518207283, 0.47574626865671643, 0.056022408963585575, 0.06716417910447763, False, '9184200'), ('Evechinus chloroticus', 1.0, 0.773109243697479, 0.1884328358208955, 0.056022408963585346, 0.05223880597014924, False, '9184201'), ('Evechinus chloroticus', 1.0, 0.7408963585434174, 0.2891791044776119, 0.0672268907563025, 0.07089552238805967, False, '9184204')]"
8473870,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7402.JPG,GOPR7402.JPG,3648,2736,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291609,174.81003,2.4,1.0,2021-11-10 16:18:48,False,37,True,False,"[('Evechinus chloroticus', 1.0, 0.10684410655453178, 0.38529784537389095, 0.04942965779467681, 0.07097591888466409, False, '9182756'), ('Evechinus chloroticus', 1.0, 0.3067226890756303, 0.8003731343283582, 0.022408963585434094, 0.04850746268656707, False, '9183943'), ('Evechinus chloroticus', 1.0, 0.33613445378151263, 0.7705223880597015, 0.036414565826330465, 0.041044776119403055, False, '9184161'), ('Evechinus chloroticus', 1.0, 0.46078431372549017, 0.6884328358208955, 0.050420168067226837, 0.06343283582089558, False, '9188018'), ('Evechinus chloroticus', 1.0, 0.4733893557422969, 0.45708955223880604, 0.04481792717086831, 0.04850746268656723, False, '9188019'), ('Evechinus chloroticus', 1.0, 0.3599439775910364, 0.5186567164179104, 0.03641456582633059, 0.04477611940298506, False, '9188029'), ('Evechinus chloroticus', 1.0, 0.44537815126050423, 0.5279850746268657, 0.056022408963585485, 0.05970149253731341, False, '9188030'), ('Evechinus chloroticus', 1.0, 0.36414565826330525, 0.7761194029850746, 0.050420168067226837, 0.0634328358208955, False, '9188031'), ('Evechinus chloroticus', 1.0, 0.5350140056022409, 0.44402985074626866, 0.03921568627450979, 0.04477611940298506, False, '9188032'), ('Evechinus chloroticus', 1.0, 0.4411764705882353, 0.4757462686567165, 0.042016806722689114, 0.04850746268656723, False, '9188033'), ('Evechinus chloroticus', 1.0, 0.42296918767507, 0.625, 0.056022408963585485, 0.07462686567164177, False, '9188038'), ('Evechinus chloroticus', 1.0, 0.5994397759103641, 0.6828358208955224, 0.05322128851540616, 0.08582089552238811, False, '9188040'), ('Evechinus chloroticus', 1.0, 0.2759103641456582, 0.751865671641791, 0.02801120448179271, 0.05597014925373141, False, '9188041'), ('Evechinus chloroticus', 1.0, 0.3739495798319328, 0.9048507462686567, 0.050420168067226837, 0.06716417910447775, False, '9188042'), ('Evechinus chloroticus', 1.0, 0.33473389355742295, 0.8246268656716418, 0.03641456582633059, 0.05970149253731341, False, '9188043'), ('Evechinus chloroticus', 1.0, 0.5476190476190477, 0.7444029850746269, 0.05042016806722671, 0.07089552238805968, False, '9188061'), ('Evechinus chloroticus', 1.0, 0.5154061624649859, 0.4832089552238806, 0.039215686274509914, 0.037313432835820885, False, '9188062'), ('Evechinus chloroticus', 1.0, 0.4677871148459384, 0.3917910447761194, 0.04761904761904764, 0.04477611940298506, False, '9188063'), ('Evechinus chloroticus', 1.0, 0.39355742296918766, 0.5223880597014925, 0.05322128851540616, 0.07462686567164177, False, '9188064'), ('Evechinus chloroticus', 1.0, 0.3739495798319328, 0.628731343283582, 0.06162464985994401, 0.07089552238805977, False, '9188065'), ('Evechinus chloroticus', 1.0, 0.3389355742296919, 0.5988805970149254, 0.033613445378151266, 0.05970149253731341, False, '9188066'), ('Evechinus chloroticus', 1.0, 0.28991596638655465, 0.9692164179104479, 0.050420168067226837, 0.06156716417910441, False, '9188067'), ('Evechinus chloroticus', 1.0, 0.3669467787114845, 0.8507462686567164, 0.042016806722689114, 0.05970149253731341, False, '9188068'), ('Evechinus chloroticus', 1.0, 0.42156862745098045, 0.8805970149253731, 0.056022408963585485, 0.05970149253731341, False, '9188069'), ('Evechinus chloroticus', 1.0, 0.40476190476190477, 0.923507462686567, 0.02240896358543422, 0.05597014925373141, False, '9188070'), ('Evechinus chloroticus', 1.0, 0.6904761904761905, 0.7145522388059702, 0.042016806722689114, 0.06343283582089558, False, '9188071'), ('Evechinus chloroticus', 1.0, 0.4803921568627451, 0.6585820895522388, 0.04481792717086831, 0.05970149253731341, False, '9188072'), ('Evechinus chloroticus', 1.0, 0.4985994397759103, 0.4328358208955223, 0.042016806722689114, 0.05597014925373141, False, '9188073'), ('Evechinus chloroticus', 1.0, 0.3949579831932773, 0.5746268656716418, 0.050420168067226837, 0.06343283582089558, False, '9188074'), ('Evechinus chloroticus', 1.0, 0.32492997198879553, 0.7406716417910446, 0.04761904761904764, 0.06343283582089566, False, '9188075'), ('Evechinus chloroticus', 1.0, 0.28851540616246496, 0.7145522388059702, 0.039215686274509914, 0.05970149253731341, False, '9188076'), ('Evechinus chloroticus', 1.0, 0.3025210084033613, 0.7667910447761194, 0.02240896358543422, 0.05970149253731341, False, '9188077'), ('Evechinus chloroticus', 1.0, 0.28991596638655465, 0.9011194029850746, 0.036414565826330465, 0.06716417910447775, False, '9188078'), ('Evechinus chloroticus', 1.0, 0.37815126050420167, 0.9477611940298508, 0.042016806722689114, 0.052238805970149405, False, '9188080'), ('Evechinus chloroticus', 1.0, 0.30532212885154064, 0.8619402985074627, 0.03361344537815114, 0.06343283582089541, False, '9188082'), ('Evechinus chloroticus', 1.0, 0.3963585434173669, 0.6809701492537313, 0.04761904761904764, 0.05597014925373141, False, '9188084'), ('Evechinus chloroticus', 1.0, 0.361344537815126, 0.7257462686567164, 0.05322128851540616, 0.05970149253731341, False, '9188085')]"
