url,name,deployment,campaign,latitude,longitude,depth,time,boxes
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1917.JPG,GOPR1917.JPG,202103_Noises_1,202103_Noises,-36.692838,174.973557,5.1,2021-03-25 13:09:22,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1915.JPG,GOPR1915.JPG,202103_Noises_1,202103_Noises,-36.692955,174.973484,5.7,2021-03-25 13:07:35,"[('Evechinus chloroticus', 1.0, 0.5491686461940231, 0.5300632911392406, 0.0332541567695962, 0.047468354430379923)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1906.JPG,GOPR1906.JPG,202103_Noises_1,202103_Noises,-36.692498,174.973842,8.0,2021-03-25 12:56:09,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1900.JPG,GOPR1900.JPG,202103_Noises_1,202103_Noises,-36.692815,174.9739,7.6,2021-03-25 12:52:08,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1901.JPG,GOPR1901.JPG,202103_Noises_1,202103_Noises,-36.692794,174.973907,7.7,2021-03-25 12:52:18,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1919.JPG,GOPR1919.JPG,202103_Noises_1,202103_Noises,-36.692737,174.97369,7.2,2021-03-25 13:13:06,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1920.JPG,GOPR1920.JPG,202103_Noises_1,202103_Noises,-36.692674,174.973754,8.6,2021-03-25 13:13:58,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202104_Nordic/202104_Nordic_1/images/GOPR9916.JPG,GOPR9916.JPG,202104_Nordic_1,202104_Nordic,-36.291505,174.809957,1.5,2021-04-13 12:32:21,"[('Evechinus chloroticus', 1.0, 0.6619469026548672, 0.16863207547169812, 0.05309734513274336, 0.0660377358490566), ('Evechinus chloroticus', 1.0, 0.7407079646017699, 0.4080188679245283, 0.03185840707964602, 0.03773584905660377)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1907.JPG,GOPR1907.JPG,202103_Noises_1,202103_Noises,-36.692423,174.973878,5.9,2021-03-25 12:57:07,"[('Evechinus chloroticus', 1.0, 0.8187648457189637, 0.6455696202531646, 0.06413301662707839, 0.09177215189873418), ('Evechinus chloroticus', 1.0, 0.8187648457189637, 0.6455696202531646, 0.06413301662707839, 0.09177215189873418)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1905.JPG,GOPR1905.JPG,202103_Noises_1,202103_Noises,-36.69257,174.973802,5.1,2021-03-25 12:55:03,"[('Evechinus chloroticus', 1.0, 0.31045130652656466, 0.7389240506329114, 0.035629453681710214, 0.04430379746835461)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1909.JPG,GOPR1909.JPG,202103_Noises_1,202103_Noises,-36.692153,174.974187,12.2,2021-03-25 12:59:37,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1913.JPG,GOPR1913.JPG,202103_Noises_1,202103_Noises,-36.693124,174.973499,3.0,2021-03-25 13:06:20,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1911.JPG,GOPR1911.JPG,202103_Noises_1,202103_Noises,-36.692055,174.974329,12.2,2021-03-25 13:00:52,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1912.JPG,GOPR1912.JPG,202103_Noises_1,202103_Noises,-36.691883,174.974501,12.6,2021-03-25 13:02:02,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1898.JPG,GOPR1898.JPG,202103_Noises_1,202103_Noises,-36.692967,174.973749,3.3,2021-03-25 12:50:14,"[('Evechinus chloroticus', 0.4, 0.8277310924369747, 0.45149253731343286, 0.05322128851540616, 0.07835820895522388)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1899.JPG,GOPR1899.JPG,202103_Noises_1,202103_Noises,-36.692848,174.973838,4.5,2021-03-25 12:51:34,"[('Evechinus chloroticus', 1.0, 0.5756302521008403, 0.3376865671641791, 0.03921568627450996, 0.08582089552238806)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1902.JPG,GOPR1902.JPG,202103_Noises_1,202103_Noises,-36.692748,174.973854,7.2,2021-03-25 12:52:58,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1903.JPG,GOPR1903.JPG,202103_Noises_1,202103_Noises,-36.692724,174.973842,5.7,2021-03-25 12:53:31,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1904.JPG,GOPR1904.JPG,202103_Noises_1,202103_Noises,-36.692642,174.973806,7.6,2021-03-25 12:54:19,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1908.JPG,GOPR1908.JPG,202103_Noises_1,202103_Noises,-36.692377,174.973916,9.1,2021-03-25 12:58:06,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1910.JPG,GOPR1910.JPG,202103_Noises_1,202103_Noises,-36.692158,174.974184,12.8,2021-03-25 12:59:47,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1916.JPG,GOPR1916.JPG,202103_Noises_1,202103_Noises,-36.692852,174.973508,5.1,2021-03-25 13:08:13,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1921.JPG,GOPR1921.JPG,202103_Noises_1,202103_Noises,-36.692576,174.973741,9.1,2021-03-25 13:14:40,[]
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202309_Tuhua_Island/202309_Baitpond/images/GOPR0846.JPG,GOPR0846.JPG,202309_Baitpond,202309_Tuhua_Island,-37.272114,176.2381,10.3,2023-09-20 10:49:54,"[('Evechinus chloroticus', 1.0, 0.4684085511821466, 0.6566455696202531, 0.0831353919239905, 0.07594936708860778), ('Evechinus chloroticus', 1.0, 0.7403800476192012, 0.46677215189873417, 0.07600950118764846, 0.0981012658227848)]"
https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202103_Noises/202103_Noises_1/images/GOPR1927.JPG,GOPR1927.JPG,202103_Noises_1,202103_Noises,-36.69263,174.973552,8.0,2021-03-25 13:19:29,[]
