url,name,deployment,campaign,latitude,longitude,depth,time,boxes
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225433_024_LC16.jpg,PR_20090325_225433_024_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863889,148.36023333,30.819587,2009-03-25 22:54:33,"[('Centrostephanus rodgersii', 1.0, 0.7054026503567788, 0.2165087956698241, 0.0835881753312946, 0.12178619756427606), ('Centrostephanus rodgersii', 1.0, 0.6442405708460754, 0.21109607577807848, 0.06116207951070336, 0.09742895805142084), ('Centrostephanus rodgersii', 1.0, 0.8460754332313966, 0.023004059539918808, 0.10601427115188583, 0.14884979702300405), ('Centrostephanus rodgersii', 1.0, 0.8460754332313966, 0.023004059539918808, 0.10601427115188583, 0.14884979702300405), ('Centrostephanus rodgersii', 1.0, 0.5137614678899083, 0.5317997293640054, 0.12844036697247707, 0.18673883626522328), ('Centrostephanus rodgersii', 1.0, 0.800203873598369, 0.10554803788903924, 0.0998980632008155, 0.13261163734776726), ('Centrostephanus rodgersii', 1.0, 0.9959225280326198, 0.35859269282814615, 0.14271151885830785, 0.2381596752368065), ('Centrostephanus rodgersii', 1.0, 0.02854230377166157, 0.33558863328822736, 0.11824668705402651, 0.1542625169147496)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225424_023_LC16.jpg,PR_20090325_225424_023_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863611,148.36023125,32.408825,2009-03-25 22:54:24,"[('Centrostephanus rodgersii', 1.0, 0.3924566768603466, 0.14343707713125844, 0.1834862385321101, 0.25169147496617056)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225427_025_LC16.jpg,PR_20090325_225427_025_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863681,148.36023333,32.163241,2009-03-25 22:54:27,"[('Centrostephanus rodgersii', 1.0, 0.4337899543378995, 0.10303030303030303, 0.1589041095890411, 0.2206060606060606)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225430_023_LC16.jpg,PR_20090325_225430_023_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863681,148.36023472,31.995633,2009-03-25 22:54:30,"[('Centrostephanus rodgersii', 1.0, 0.4657534246575342, 0.09696969696969697, 0.13881278538812786, 0.19393939393939394)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,PR_20090325_225434_020_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11864028,148.36023333,31.407722999999997,2009-03-25 22:54:34,"[('Centrostephanus rodgersii', 1.0, 0.010958904109589041, 0.4412121212121212, 0.1004566210045662, 0.10181818181818182), ('Centrostephanus rodgersii', 1.0, 0.8703196347031964, 0.36727272727272725, 0.1771689497716895, 0.23757575757575758), ('Centrostephanus rodgersii', 1.0, 0.46301369863013697, 0.5418181818181819, 0.10776255707762557, 0.1454545454545453), ('Centrostephanus rodgersii', 1.0, 0.5013698630136987, 0.006060606060606061, 0.17534246575342466, 0.10424242424242425), ('Centrostephanus rodgersii', 1.0, 0.7287671232876712, 0.009696969696969697, 0.10410958904109589, 0.12121212121212122), ('Centrostephanus rodgersii', 1.0, 0.6721461187214612, 0.15151515151515152, 0.091324200913242, 0.13090909090909092), ('Centrostephanus rodgersii', 1.0, 0.6063926940639269, 0.24363636363636362, 0.06757990867579909, 0.13090909090909092), ('Centrostephanus rodgersii', 1.0, 0.5461187214611872, 0.2593939393939394, 0.05662100456621005, 0.08969696969696969), ('Centrostephanus rodgersii', 1.0, 0.9872146118721461, 0.6678787878787878, 0.1954337899543379, 0.25212121212121213)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225435_020_LC16.jpg,PR_20090325_225435_020_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11864028,148.36023472,31.210695,2009-03-25 22:54:35,"[('Centrostephanus rodgersii', 1.0, 0.8429223744292238, 0.6642424242424242, 0.1643835616438354, 0.2206060606060606), ('Centrostephanus rodgersii', 1.0, 0.3881278538812785, 0.5866666666666667, 0.10593607305936073, 0.1406060606060606), ('Centrostephanus rodgersii', 1.0, 0.7223744292237443, 0.4303030303030303, 0.1552511415525114, 0.21818181818181817), ('Centrostephanus rodgersii', 1.0, 0.3515981735159817, 0.09818181818181818, 0.19360730593607306, 0.24727272727272728), ('Centrostephanus rodgersii', 1.0, 0.22922374429223744, 0.02666666666666667, 0.11141552511415526, 0.2206060606060606), ('Centrostephanus rodgersii', 1.0, 0.44018264840182647, 0.3575757575757576, 0.052968036529680365, 0.08969696969696969), ('Centrostephanus rodgersii', 1.0, 0.5707762557077626, 0.10181818181818182, 0.1095890410958904, 0.15272727272727274), ('Centrostephanus rodgersii', 1.0, 0.5378995433789955, 0.24484848484848484, 0.06757990867579909, 0.09696969696969697), ('Centrostephanus rodgersii', 1.0, 0.5662100456621004, 0.2084848484848485, 0.043835616438356165, 0.03636363636363636), ('Centrostephanus rodgersii', 1.0, 0.4904109589041096, 0.3187878787878788, 0.058447488584474884, 0.11151515151515151), ('Centrostephanus rodgersii', 1.0, 0.5031963470319635, 0.18666666666666668, 0.043835616438356165, 0.05090909090909091), ('Centrostephanus rodgersii', 1.0, 0.5031963470319635, 0.18666666666666668, 0.043835616438356165, 0.05090909090909091)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225423_020_LC16.jpg,PR_20090325_225423_020_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.1186375,148.36023125,32.404119,2009-03-25 22:54:23,"[('Centrostephanus rodgersii', 1.0, 0.3800138312586445, 0.24058769513314968, 0.1715076071922545, 0.24426078971533516), ('Centrostephanus rodgersii', 1.0, 0.7783540802213001, 0.7180899908172635, 0.05394190871369295, 0.0642791551882461)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225425_022_LC16.jpg,PR_20090325_225425_022_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863611,148.36023333,32.343917,2009-03-25 22:54:25,"[('Centrostephanus rodgersii', 1.0, 0.3476044852191641, 0.010825439783491205, 0.13863404689092762, 0.1975642760487145)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225428_019_LC16.jpg,PR_20090325_225428_019_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863611,148.36023333,32.061671999999994,2009-03-25 22:54:28,"[('Centrostephanus rodgersii', 1.0, 0.434703196347032, 0.11515151515151516, 0.14794520547945206, 0.21333333333333335)]"
https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225431_022_LC16.jpg,PR_20090325_225431_022_LC16.jpg,nuggets_inshore_12_transect,Tasmania200903,-42.11863611,148.36023333,31.646277,2009-03-25 22:54:31,"[('Centrostephanus rodgersii', 1.0, 0.508675799086758, 0.2775757575757576, 0.1223744292237443, 0.15757575757575756)]"
